name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
richmond,2020-03-14,61.9,47.7,55.4,61.9,44,54.8,22.3,28,0,0,0,,0,0,,9.9,9.6,1027.4,69.4,9.9,113.7,9.9,5,,2020-03-14T07:21:26,2020-03-14T19:16:37,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-03-15,51.1,43.9,47,51.1,39.1,43.6,37.6,70.2,0,0,0,,0,0,17.2,11.3,29.6,1029.9,92.3,9.9,46.2,3.8,2,,2020-03-15T07:19:56,2020-03-15T19:17:33,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"KRIC,KFCI,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-03-16,56.8,41.8,48.1,56.8,39.9,46.8,35.1,62.9,0,0,0,,0,0,20.3,11.5,74.1,1030.8,68,9.9,161,13.9,7,,2020-03-16T07:18:26,2020-03-16T19:18:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-03-17,66.8,42.4,53.6,66.8,40.6,52.9,44.5,72.8,0,0,0,,0,0,18.7,11.8,205.1,1023.1,62,9.9,125.2,10.9,5,,2020-03-17T07:16:56,2020-03-17T19:19:24,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,AS694,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-03-18,59.5,50,54,59.5,45.9,53.7,40.1,59.7,0,0,0,,0,0,23,12.2,65.3,1029.3,69.8,9.9,108.7,9.4,5,,2020-03-18T07:15:25,2020-03-18T19:20:20,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,AS694,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-03-19,81.7,49.7,64.7,81.9,46.8,64.2,55.5,75.2,0.19,100,25,rain,0,0,21.9,13.2,203.6,1023,59.7,8.6,191.1,16.6,8,,2020-03-19T07:13:55,2020-03-19T19:21:15,0.84,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KRIC,KFCI,AS694,72401013740,72049800153,F0267,KW96,KOFP,72308493775"
richmond,2020-03-20,87.3,68.8,77.1,86,68.8,76.7,59.3,57.2,0,0,0,,0,0,34.2,23.2,227.7,1018.3,47.4,9.9,171.2,14.8,8,,2020-03-20T07:12:24,2020-03-20T19:22:10,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-03-21,72.2,48.8,56.2,72.2,45.3,55.6,48.1,75.2,0.177,100,29.17,rain,0,0,23,12.6,9.8,1024,83.4,9.7,67.9,5.9,3,,2020-03-21T07:10:54,2020-03-21T19:23:05,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KRIC,KFCI,72401493714,AS694,72401013740,72049800153,F0267,KW96,KOFP,72308493775"
richmond,2020-03-22,54.6,44.5,49,54.6,39.6,46.7,33.5,55.5,0,0,0,,0,0,20.7,12,55.5,1032.4,72.6,9.9,163.8,14.2,7,,2020-03-22T07:09:23,2020-03-22T19:24:00,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,AS694,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-03-23,48.5,42.7,45.2,47.3,37.8,41.4,42.3,89.5,0.8,100,41.67,rain,0,0,,11.1,350.8,1023.9,96,8.2,42,3.4,2,,2020-03-23T07:07:52,2020-03-23T19:24:55,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-03-24,57,39.8,50,57,39.8,49.6,43.1,78.7,0.001,100,4.17,rain,0,0,,9.3,86.8,1020.4,77.9,9.2,111,9.5,7,,2020-03-24T07:06:21,2020-03-24T19:25:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,AS694,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-03-25,49.6,44.7,47,45.4,40.4,43,45.5,94.7,0.795,100,83.33,rain,0,0,23,13.5,17,1013.8,92.2,6,50.8,4.5,2,,2020-03-25T07:04:51,2020-03-25T19:26:44,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-03-26,57.1,41.6,48.9,57.1,39.1,47.8,42.7,79.9,0,0,0,,0,0,19.1,13.1,209,1017.9,72.5,8.9,111.6,9.7,6,,2020-03-26T07:03:20,2020-03-26T19:27:39,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-03-27,70,50.7,61.3,70,50.7,61.3,50.9,69.7,0,0,0,,0,0,,11.5,185.9,1012.3,53.7,9.9,95.1,8,6,,2020-03-27T07:01:49,2020-03-27T19:28:33,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C0630,KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-03-28,76.8,55.9,63.5,76.8,55.9,63.5,55.2,75.2,0.021,100,12.5,rain,0,0,,8.4,69.8,1014.4,69,9.9,156,13.3,8,,2020-03-28T07:00:19,2020-03-28T19:29:28,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C0630,KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-03-29,86.2,53.9,67.6,86.7,53.9,67.7,54.7,70.9,0,0,0,,0,0,26.3,16.7,221.1,1011.9,71.9,7,156.8,13.7,8,,2020-03-29T06:58:49,2020-03-29T19:30:22,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-03-30,74.3,55.5,65.6,74.3,55.5,65.6,39.4,41.8,0,0,0,,0,0,27.6,18.2,247.8,1013.1,41.1,9.8,158.8,13.6,9,,2020-03-30T06:57:19,2020-03-30T19:31:16,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C0630,KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-03-31,58.9,44.6,50.4,58.9,38.6,49.1,41.9,74.5,0.484,100,37.5,rain,0,0,25.3,12.2,68.4,1013.2,57.2,9.1,49.8,4.3,2,,2020-03-31T06:55:49,2020-03-31T19:32:10,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-01,53.9,42,46.6,53.9,35.1,42.9,37.4,71.7,0.026,100,8.33,rain,0,0,22.5,14.4,3.5,1009.4,82.1,9.8,91.1,8,4,,2020-04-01T06:54:19,2020-04-01T19:33:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KRIC,KFCI,AS694,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-02,64.5,43.1,54,64.5,38.7,52.4,29.9,42.5,0,0,0,,0,0,34.5,21.1,313,1012.6,19.2,9.9,226.1,19.5,9,,2020-04-02T06:52:50,2020-04-02T19:33:59,0.32,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-03,70.5,42,56.8,70.5,39,56.1,26.2,33.8,0,0,0,,0,0,31.8,21.8,323.8,1010.6,7.3,9.9,233.6,20.2,9,,2020-04-03T06:51:21,2020-04-03T19:34:53,0.35,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-04,60.4,43.6,52.6,60.4,40,51.9,40.3,63.9,0,0,0,,0,0,17.2,11.7,20.7,1015.8,36.1,9.9,144.8,12.6,8,,2020-04-04T06:49:52,2020-04-04T19:35:47,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-05,71,39.1,55.5,71,39.1,55.5,43.5,68.2,0,0,0,,0,0,,8.8,170.4,1018.6,26,9.7,227,19.6,9,,2020-04-05T06:48:24,2020-04-05T19:36:41,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-06,72.4,51.3,61.3,72.4,51.3,61.3,50.2,69,0.065,100,16.67,rain,0,0,,9.5,57.8,1017,47.7,9.6,201.4,17.3,9,,2020-04-06T06:46:56,2020-04-06T19:37:35,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-07,81.5,50.3,62.7,80.3,50.3,62.6,52.3,74,0.165,100,8.33,rain,0,0,50.6,14.5,245.8,1013,38.5,9.3,226.5,19.5,9,,2020-04-07T06:45:28,2020-04-07T19:38:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-08,80.2,56.8,65.9,80,56.8,65.9,53.9,69,0.028,100,12.5,rain,0,0,33.3,16.6,262.8,1003.8,46.3,9.8,115,10,8,,2020-04-08T06:44:01,2020-04-08T19:39:24,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-09,78,52.7,63.8,78,52.7,63.8,45.4,57.7,0.043,100,8.33,rain,0,0,42.6,27.9,282.6,998.1,36.7,9.8,206,17.8,9,,2020-04-09T06:42:35,2020-04-09T19:40:18,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-10,55,43.9,49.5,55,37.9,46.9,22.7,35.6,0,0,0,,0,0,37.7,25.4,298,1007.3,33.2,9.9,230.1,19.8,10,,2020-04-10T06:41:08,2020-04-10T19:41:12,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-11,64,34.9,49.7,64,32,49,26.6,43.6,0,0,0,,0,0,21.2,12.2,262.8,1017.1,13.2,9.9,244.2,21,9,,2020-04-11T06:39:43,2020-04-11T19:42:07,0.62,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-12,74.5,49,62.1,74.5,49,62.1,44.9,54.3,0.012,100,4.17,rain,0,0,29.4,19,184.4,1018.6,65.6,9.9,157.8,13.7,7,,2020-04-12T06:38:18,2020-04-12T19:43:01,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-13,81.6,60.7,70.1,81.2,60.7,70.1,58,68.9,1.287,100,41.67,rain,0,0,38.9,25,205.8,1006.9,60.8,8.9,107.6,9.2,7,,2020-04-13T06:36:53,2020-04-13T19:43:55,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-14,64.1,49.6,56.4,64.1,45.6,56,37,48.8,0.005,100,4.17,rain,0,0,18.3,11.3,22.7,1017.8,60.7,9.9,229.8,19.9,10,,2020-04-14T06:35:30,2020-04-14T19:44:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-15,53.8,37.8,44.8,53.8,29.9,40.9,31.8,64.3,0.126,100,20.83,rain,0,0,32.5,15.3,348.9,1018.1,56.7,9.8,206.9,17.7,10,,2020-04-15T06:34:07,2020-04-15T19:45:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KRIC,KFCI,AS694,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-16,62.4,38.6,49.5,62.4,34.3,47.9,27.9,48,0,0,0,,0,0,25.1,18.2,300.5,1021.6,10.9,9.9,259.5,22.3,9,,2020-04-16T06:32:44,2020-04-16T19:46:39,0.79,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-17,69.3,36.2,53.6,69.3,36.2,53.3,34.8,53,0,0,0,,0,0,31.1,18.8,182.8,1022.1,24.3,9.9,213.2,18.4,8,,2020-04-17T06:31:22,2020-04-17T19:47:33,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-18,62.5,42.5,57,62.5,42.5,56.9,42.6,61,0.071,100,25,rain,0,0,32.8,21,303.2,1010.9,35,9.6,147,12.6,9,,2020-04-18T06:30:01,2020-04-18T19:48:28,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-19,67.7,33.8,52.1,67.7,33.8,51.9,39.1,64.5,0,0,0,,0,0,21.7,14.8,192.2,1014,31.2,9.8,199.4,17.2,8,,2020-04-19T06:28:41,2020-04-19T19:49:22,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-20,59.7,47.6,53.5,59.7,45.4,53.4,48.7,84.4,0.359,100,41.67,rain,0,0,,9.5,358.8,1004.7,60.4,9,67.7,5.7,3,,2020-04-20T06:27:22,2020-04-20T19:50:17,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-21,72.4,45.2,58.8,72.4,42.4,57.9,41.5,59.4,0.022,100,8.33,rain,0,0,39.7,21.9,255.2,1005.1,29.1,9.8,147.7,12.7,7,,2020-04-21T06:26:03,2020-04-21T19:51:12,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-22,66,34,53.5,66,34,53.1,25.4,37.7,0,0,0,,0,0,23.5,13.3,284.9,1015.6,18.1,9.9,270.7,23.3,9,,2020-04-22T06:24:45,2020-04-22T19:52:06,0,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-23,63.2,46.8,54.2,63.2,46.8,54.2,46.6,76.5,0.185,100,37.5,rain,0,0,28.9,13.9,167.8,1014.9,65.5,9.2,56.6,5.1,3,,2020-04-23T06:23:29,2020-04-23T19:53:01,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-24,74.9,55.8,62.9,74.9,55.8,62.9,58.1,85.4,0.251,100,37.5,rain,0,0,25.3,13.3,273.5,1005.3,67.1,8.9,111.4,9.7,7,,2020-04-24T06:22:13,2020-04-24T19:53:56,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-25,59.1,51.1,54,59.1,51.1,54,49.5,85.1,0.115,100,16.67,rain,0,0,,8,83.9,1015.8,87.3,9.7,62.8,5.2,3,,2020-04-25T06:20:58,2020-04-25T19:54:50,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-26,68.1,51.1,57.4,68.1,51.1,57.4,52.9,86.3,0.263,100,20.83,rain,0,0,19.7,11.9,277.8,1008.5,79.3,8,92.4,7.8,5,,2020-04-26T06:19:44,2020-04-26T19:55:45,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-27,60.8,44.8,53.1,60.8,39.4,51.6,41.6,67.4,0.019,100,12.5,rain,0,0,31.8,18.9,329.4,1015.5,63.5,9.7,150,13.1,6,,2020-04-27T06:18:31,2020-04-27T19:56:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-28,69.7,41.5,54.4,69.7,41.5,54.3,42.4,66.8,0,0,0,,0,0,,8.2,161.8,1021.4,61.7,9.9,113.5,10,5,,2020-04-28T06:17:19,2020-04-28T19:57:34,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-04-29,78.8,51.2,66.1,78.8,51.2,66.1,53.1,65.7,0,0,0,,0,0,30.2,17.1,164.6,1016.1,55.6,9.8,198.6,17.2,8,,2020-04-29T06:16:08,2020-04-29T19:58:29,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-04-30,69,57.1,61.5,69,57.1,61.5,56.3,84.1,1.615,100,41.67,rain,0,0,35.6,20.9,158.8,1008.7,71.3,8,29.7,2.5,1,,2020-04-30T06:14:58,2020-04-30T19:59:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-01,64.7,53.1,58.5,64.7,53.1,58.5,49.9,75.1,0.142,100,29.17,rain,0,0,32.2,16.4,322.1,1009.1,68.2,9,183.2,15.9,9,,2020-05-01T06:13:50,2020-05-01T20:00:18,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-02,71.1,45.4,59.4,71.1,44.1,59.2,43.5,59.3,0,0,0,,0,0,,9.9,284.2,1018.5,17.7,9.9,284.4,24.6,10,,2020-05-02T06:12:42,2020-05-02T20:01:12,0.33,Clear,Clear conditions throughout the day.,clear-day,"C0630,KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-03,85.7,58.4,71.7,85.1,58.4,71.6,54.3,55.7,0,0,0,,0,0,20.8,9.6,224.7,1011.3,34.2,9.9,216.5,18.8,7,,2020-05-03T06:11:36,2020-05-03T20:02:06,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-04,79.6,62.1,71.2,79.6,62.1,71.2,47.5,48.3,0,0,0,,0,0,28.2,16.8,315.9,1009.4,38.4,9.9,283,24.4,10,,2020-05-04T06:10:31,2020-05-04T20:03:00,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-05,57.6,49.5,54.6,57.6,49.5,54.6,44.1,68.6,0.065,100,16.67,rain,0,0,,9.2,57.9,1014.2,65.7,9.8,88.8,7.6,4,,2020-05-05T06:09:27,2020-05-05T20:03:54,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C0630,KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775,72028503734"
richmond,2020-05-06,66.1,49.8,55.8,66.1,46.8,55.5,45.4,70.8,0.188,100,20.83,rain,0,0,23.3,16.2,326.5,1008.9,76.3,9.5,172.5,15,8,,2020-05-06T06:08:24,2020-05-06T20:04:48,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C0630,KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-07,66.9,43.4,55.6,66.9,41.5,54,33.5,47.4,0,0,0,,0,0,28.9,14.7,306,1013.2,27.8,9.9,288.3,25,10,,2020-05-07T06:07:23,2020-05-07T20:05:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C0630,KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-08,69.4,46.3,57.7,69.4,44.2,57.6,40.8,55.9,0.028,100,12.5,rain,0,0,33.4,20.5,225,1010.5,48.2,9.9,146.9,12.6,7,,2020-05-08T06:06:23,2020-05-08T20:06:35,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C0630,KRIC,KFCI,72401493714,72401013740,F0267,72049800153,KW96,KOFP,72308493775"
richmond,2020-05-09,58.4,33.7,46.4,58.4,29.7,43.8,27.5,51.6,0.085,100,8.33,rain,0,0,37.8,17.5,318,1017.9,31.4,9.9,237.2,20.4,10,,2020-05-09T06:05:24,2020-05-09T20:07:28,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KRIC,KFCI,AS694,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-10,66.9,32.1,50.6,66.9,32.1,50.4,31.2,52.8,0,0,0,,0,0,24.2,14.6,210.7,1022.6,11.6,9.9,285.3,24.6,10,,2020-05-10T06:04:27,2020-05-10T20:08:21,0.61,Clear,Clear conditions throughout the day.,clear-day,"KRIC,KFCI,72401493714,AS694,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-11,65.4,48.3,57.3,65.4,43.4,57.1,37.8,50.5,0,0,0,,0,0,30.8,17.8,277.4,1015.4,49.1,9.9,254.2,21.7,10,,2020-05-11T06:03:31,2020-05-11T20:09:14,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C0630,KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-12,63,40.1,52,63,39,51.3,33.5,51.4,0,0,0,,0,0,23.1,14.8,292.6,1022.2,54.1,9.9,207.3,18.1,9,,2020-05-12T06:02:37,2020-05-12T20:10:06,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-13,70.1,41.4,56.3,70.1,39.9,55.9,36.2,51.9,0,0,0,,0,0,18.7,8.2,267,1026.3,28.3,9.9,292.5,25.4,10,,2020-05-13T06:01:44,2020-05-13T20:10:58,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C0630,KRIC,KFCI,F2053,72401013740,F0267,KW96,KOFP,72308493775"
richmond,2020-05-14,77.9,46.2,63,77.9,46.2,63,50.9,66.3,0,0,0,,0,0,20.8,13.4,191.7,1024.2,56.5,9.9,213.3,18.5,9,,2020-05-14T06:00:53,2020-05-14T20:11:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2020-05-15,85.6,61.8,73.8,84.1,61.8,73.6,57.5,59,0,0,0,,0,0,27.8,18.6,210.2,1018.6,28.7,9.9,304.6,26.3,10,,2020-05-15T06:00:03,2020-05-15T20:12:41,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2020-05-16,85,64.4,74.6,85.3,64.4,74.8,60.7,63.4,0,0,0,,0,0,20.8,13.2,138.3,1017.4,33.8,9.9,256.5,22,8,,2020-05-16T05:59:14,2020-05-16T20:13:32,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2020-05-17,76.2,63.1,69.2,76.2,63.1,69.2,60.5,75,0,0,0,,0,0,23,14.3,78.3,1019.9,67.1,9.7,189.9,16.3,8,,2020-05-17T05:58:27,2020-05-17T20:14:22,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2020-05-18,63.8,59,61.5,63.8,59,61.5,59.5,93.2,0.091,100,50,rain,0,0,20.6,13.4,30.2,1015.5,99.9,6.6,49.4,4.5,2,,2020-05-18T05:57:42,2020-05-18T20:15:12,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2020-05-19,63.6,54.3,59,63.6,54.3,59,48.3,67.9,0.009,100,20.83,rain,0,0,33.9,17.7,60.1,1018.6,84.3,9.9,82.9,7.2,3,,2020-05-19T05:56:58,2020-05-19T20:16:02,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2020-05-20,57.7,52.2,54.4,57.7,52.2,54.4,47.3,77.5,0.01,100,12.5,rain,0,0,29.6,15.5,57.8,1023.9,97.6,8.5,67.6,6,3,,2020-05-20T05:56:16,2020-05-20T20:16:51,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2020-05-21,68.9,53.6,60.9,68.9,53.6,60.9,55.4,82.6,0.041,100,25,rain,0,0,25.3,14.9,74.8,1023.9,88.7,9.2,108,9.4,5,,2020-05-21T05:55:35,2020-05-21T20:17:39,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2020-05-22,81.8,63.7,71.7,82.6,63.7,71.9,63.6,78.2,0.446,100,37.5,rain,0,0,20.8,11.8,178.3,1017.4,76,8.2,234.4,20.2,8,,2020-05-22T05:54:57,2020-05-22T20:18:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2020-05-23,82.9,64,73.2,82.7,64,73.2,62,70.8,0.002,100,4.17,rain,0,0,,7.5,305.4,1016.1,52.7,9.7,254.6,22,8,,2020-05-23T05:54:19,2020-05-23T20:19:14,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
richmond,2020-05-24,68.1,61.1,64.2,68.1,61.1,64.2,60.1,86.9,0,0,0,,0,0,16.1,10.6,68.5,1021,72.9,8.2,95.7,8.2,4,,2020-05-24T05:53:44,2020-05-24T20:20:00,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,72049800153,KW96,KOFP,72308493775"
richmond,2020-05-25,75.6,60.3,66.5,75.6,60.3,66.5,59.3,78.5,0,0,0,,0,0,18.3,7.5,58.8,1022.4,75.8,9.5,209,18,10,,2020-05-25T05:53:10,2020-05-25T20:20:46,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KRIC,KFCI,F2053,72401013740,KW96,KOFP,72308493775"
